0.0031184544		0.0021179679
0.0001356045		-0.0014747148
0.0013726112		-0.0010953696
-0.0000439081		0.0001264304
0.0005864864		0.0005881639
-0.0008870007		0.0000671859
0.0013672978		-0.0012186028
0.0027885789		-0.0006845921
0.0010401718		-0.0008172537
0.0004048659		-0.0010404842
0.0010225587		0.0003179393
-0.0016688851		-0.0020110311
0.0031039620		-0.0011407532
-0.0002385005		-0.0015258362
0.0057313854		-0.0002751773
0.0004379843		0.0005236888
0.0000052296		-0.0010112465
-0.0001065589		-0.0005487482
-0.0013709878		-0.0020797599
0.0029515147		-0.0004159791
0.0003533246		-0.0010631513
0.0005632732		-0.0024846725
0.0019813140		-0.0020702643
0.0022482811		-0.0031929948
0.0000323797		-0.0032803853
0.0039829303		-0.0011268643
0.0021234557		-0.0017189711
0.0017336268		-0.0012280429
0.0058399492		0.0030402631
-0.0005729035		-0.0018132811
0.0007983492		-0.0019805093
0.0008565419		-0.0013874270
-0.0010123325		-0.0014739027
0.0005415082		-0.0018035756
0.0018385772		-0.0017646893
0.0012823603		-0.0033704609
0.0063035937		-0.0035572049
-0.0006323863		0.0001963572
-0.0000955591		-0.0014247762
0.0010112127		0.0000998489
-0.0007274059		-0.0023881017
0.0000798062		-0.0010458398
0.0002956043		-0.0031080408
-0.0011003976		-0.0015142803
-0.0018801295		-0.0034601776
-0.0006360508		-0.0031968838
-0.0037774600		-0.0049800468
-0.0023677675		-0.0042035704
-0.0011205328		-0.0031323257
-0.0005135672		-0.0033338921
-0.0055572915		-0.0048750625
-0.0031793702		-0.0064310443
-0.0046599241		-0.0051413745
-0.0070952240		-0.0044183060
-0.0099752356		-0.0021349389
-0.0113109141		-0.0026808253
-0.0199684649		-0.0198322939
-0.0056095401		0.0114243602
-0.0002770025		0.0095867022
0.0009221702		0.0072693102
0.0017509899		0.0036906740
0.0007166840		0.0025329229
0.0002220904		0.0009190954
-0.0003978637		0.0017453617
-0.0005650451		0.0017605324
-0.0000640778		0.0021539863
-0.0017098270		0.0009608508
-0.0003136404		0.0004658276
-0.0005628824		0.0011421543
-0.0002924697		0.0005145579
-0.0018827934		0.0012003201
-0.0050772240		-0.0032029547
0.0090361032		-0.0022947109
-0.0007187446		0.0005734031
-0.0010525638		0.0024736952
0.0005710396		0.0019450365
0.0001260747		0.0027460283
-0.0006061204		0.0006842537
-0.0004349675		-0.0037048519
0.0001600465		0.0021888438
0.0000185740		0.0016977156
-0.0000694466		0.0012794450
-0.0017763840		0.0003586391
0.0004745136		0.0011217628
-0.0001440927		0.0008724875
-0.0000029341		-0.0002010751
-0.0010147151		0.0000547289
0.0003681645		0.0005760708
-0.0007472792		0.0003642635
0.0020388154		0.0020362684
0.0005803733		0.0007394975
0.0006036211		0.0003811689
0.0000812330		0.0067576314
-0.0022426519		0.0002339447
-0.0001805799		0.0008356588
-0.0018801622		0.0005493283
-0.0014059226		0.0010045277
-0.0003674395		0.0021583590
-0.0001478836		0.0030341649
0.0026320550		0.0009339490
-0.0061191096		0.0002384471
-0.0005211549		0.0006417659
-0.0005737914		0.0003177567
-0.0005077865		0.0017173239
-0.0005907809		0.0002164799
-0.0014281438		0.0016231806
0.0003744780		0.0001463370
-0.0001774521		0.0001785523
0.0005775907		-0.0017026124
-0.0003490176		0.0002254233
-0.0010447224		-0.0026191528
-0.0004407763		0.0010511403
0.0171321142		0.0103282238
-0.0034267192		0.0029961816
-0.0079196018		-0.0051219394
-0.0001584382		0.0032121930
0.0015507444		0.0052976902
0.0011749869		0.0032569622
0.0016532623		0.0013061766
-0.0003933876		-0.0006373918
-0.0004966944		0.0006324683
-0.0005625838		0.0024740033
-0.0000396645		0.0020100655
0.0010481617		0.0022192913
0.0016834381		0.0015693095
0.0013056810		0.0021654684
0.0002535989		0.0007647924
0.0001029844		0.0005681902
0.0004849582		0.0019711054
0.0005556543		0.0014468470
0.0022262606		0.0009592285
0.0037320303		0.0047750005
-0.0001039761		0.0011414512
0.0005141451		0.0012712212
-0.0002268936		0.0009431235
0.0003826364		0.0015148922
0.0022840833		0.0017595095
0.0020519243		0.0002783659
0.0014844072		0.0017795254
0.0012629849		0.0007460963
0.0028823749		0.0009178729
-0.0002791130		0.0003898328
0.0042166960		-0.0070328339
-0.0039553713		0.0080034166
0.0198501822		-0.0048845564
0.0020722976		0.0028570334
0.0005358201		0.0032636173
0.0032557140		0.0032357706
